size threads sequential_time parallel_time builtin_time
700000 32 0.097697 0.106840 0.270500
800000 8 0.110847 0.095293 0.311506
900000 4 0.124881 0.104872 0.352831
950000 4 0.131837 0.118871 0.373956
650000 4 0.090778 0.079637 0.249008
900000 8 0.125232 0.107249 0.353894
150000 16 0.019026 0.030543 0.051400
500000 32 0.066457 0.079417 0.188077
250000 4 0.031730 0.028884 0.089464
300000 8 0.039582 0.034329 0.107850
900000 32 0.126475 0.122426 0.353716
900000 32 0.124689 0.124794 0.356331
550000 16 0.074003 0.070656 0.207262
400000 32 0.054030 0.074540 0.149317
650000 16 0.088720 0.081423 0.248382
50000 8 0.007673 0.010705 0.016880
250000 8 0.032563 0.030106 0.089181
650000 32 0.090301 0.095043 0.248718
500000 8 0.066809 0.060112 0.188438
300000 2 0.038772 0.035603 0.107817
450000 32 0.060785 0.075294 0.167366
950000 16 0.132823 0.113017 0.373733
750000 2 0.103302 0.088576 0.290410
900000 4 0.124280 0.103964 0.355795
950000 2 0.134190 0.122829 0.375333
450000 16 0.061248 0.066191 0.167258
550000 2 0.074123 0.066361 0.209497
450000 2 0.060124 0.052821 0.168393
800000 16 0.112002 0.094923 0.311957
600000 2 0.081878 0.072638 0.228003
450000 4 0.062228 0.053715 0.168240
1000000 16 0.138768 0.119886 0.396964
700000 16 0.096391 0.087151 0.269021
950000 8 0.133892 0.108868 0.374490
350000 4 0.047574 0.041921 0.127692
200000 16 0.025405 0.033364 0.069598
700000 4 0.096371 0.080597 0.269422
600000 32 0.081394 0.094111 0.227900
50000 16 0.006116 0.024276 0.017159
100000 16 0.012913 0.027701 0.034334
500000 16 0.067278 0.066701 0.190967
500000 32 0.067706 0.094750 0.191780
700000 32 0.099702 0.109923 0.279352
400000 16 0.053605 0.055634 0.148409
700000 8 0.097180 0.083667 0.279863
50000 32 0.007142 0.054403 0.016619
900000 16 0.125646 0.108362 0.357640
150000 8 0.018618 0.024368 0.053298
550000 32 0.075420 0.086218 0.213575
250000 16 0.032680 0.042190 0.090580
750000 4 0.103462 0.090042 0.291420
300000 32 0.039656 0.065668 0.108666
100000 4 0.012415 0.012615 0.033258
600000 16 0.082191 0.074432 0.228394
350000 32 0.045420 0.071893 0.127391
450000 8 0.061478 0.060778 0.166941
150000 4 0.019145 0.018279 0.050605
300000 8 0.040536 0.037693 0.108160
350000 8 0.046576 0.041800 0.129371
700000 2 0.095977 0.088890 0.269249
150000 2 0.018489 0.017986 0.051296
300000 4 0.041287 0.035639 0.108477
550000 8 0.073879 0.063131 0.207317
850000 2 0.118480 0.094453 0.332758
950000 4 0.132604 0.117541 0.376801
1000000 2 0.140192 0.115262 0.395197
200000 32 0.026201 0.054483 0.070211
600000 4 0.081357 0.065827 0.228335
250000 4 0.032357 0.029670 0.089901
650000 8 0.090050 0.075095 0.247920
100000 8 0.013055 0.014611 0.035265
600000 8 0.081230 0.073797 0.229009
800000 32 0.110001 0.105512 0.313143
850000 4 0.118556 0.096061 0.336083
750000 16 0.103540 0.090251 0.293042
950000 32 0.133613 0.130671 0.376413
500000 4 0.066876 0.056918 0.191136
650000 4 0.088402 0.071810 0.250758
250000 32 0.031643 0.058479 0.088943
850000 8 0.118090 0.097414 0.332522
550000 4 0.074387 0.067120 0.209560
400000 2 0.054282 0.046154 0.146830
1000000 4 0.138964 0.122584 0.397192
100000 32 0.012873 0.056186 0.033677
400000 8 0.054113 0.048923 0.146209
1000000 8 0.139223 0.110790 0.396668
200000 2 0.025253 0.026791 0.069128
750000 32 0.103542 0.102759 0.291663
350000 16 0.045569 0.054150 0.128308
200000 8 0.024875 0.025880 0.069957
350000 2 0.045773 0.041749 0.127715
850000 32 0.118023 0.116411 0.332851
900000 2 0.124783 0.105400 0.354963
100000 2 0.011954 0.011865 0.033734
200000 4 0.025212 0.025301 0.072516
300000 16 0.040200 0.043490 0.107988
400000 4 0.053062 0.045510 0.148716
850000 16 0.119016 0.102004 0.332554
750000 8 0.103967 0.093517 0.291517
800000 4 0.112460 0.093462 0.309510
800000 8 0.110006 0.091851 0.311279
250000 2 0.031576 0.027311 0.089842
150000 32 0.019632 0.057653 0.051623
800000 2 0.110541 0.093690 0.317862
650000 2 0.089304 0.081413 0.248706
500000 2 0.067297 0.060556 0.187615
50000 4 0.005835 0.007842 0.015449
50000 2 0.006727 0.006296 0.016784
1000000 32 0.139822 0.130663 0.396875
150000 16 0.019703 0.029107 0.052076
900000 8 0.125018 0.103645 0.352608
